facility_id,facility_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services,birthing_friendly,overall_star_rating,mort_measures_better,mort_measures_same,mort_measures_worse,safety_measures_better,safety_measures_same,safety_measures_worse,readm_measures_better,readm_measures_same,readm_measures_worse,pt_exp_measures_count,timely_care_measures_count,transformed_at,measurement_year,rating_category,performance_tier,region,rank_by_rating
490127,BUCHANAN GENERAL HOSPITAL,1535 SLATE CREEK ROAD,GRUNDY,VA,24614,BUCHANAN,(276) 935-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,0,3,0,0,2,0,0,3,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2072
510055,"CABELL HUNTINGTON HOSPITAL, INC",1340 HAL GREER BOULEVARD,HUNTINGTON,WV,25701,CABELL,(304) 526-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,6,0,1,7,0,0,8,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2073
510002,"CAMC GREENBRIER VALLEY MEDICAL CENTER, INC",1320 MAPLEWOOD AVENUE,RONCEVERTE,WV,24970,GREENBRIER,(304) 647-4411,Acute Care Hospitals,Proprietary,Yes,Y,2,0,4,0,0,3,0,0,6,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2074
530002,CAMPBELL COUNTY HEALTH,501 SOUTH BURMA AVENUE,GILLETTE,WY,82716,CAMPBELL,(307) 688-1000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,2,0,5,0,0,2,0,0,8,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2075
110024,CANDLER HOSPITAL,5353 REYNOLDS STREET,SAVANNAH,GA,31405,CHATHAM,(912) 819-5290,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2,0,4,1,0,7,0,0,7,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2076
330197,CANTON-POTSDAM HOSPITAL,50 LEROY STREET,POTSDAM,NY,13676,ST. LAWRENCE,(315) 265-3300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,5,0,0,4,0,1,6,1,8,12,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2077
030043,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,SIERRA VISTA,AZ,85635,COCHISE,(520) 263-2220,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2,0,5,0,1,4,0,0,7,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2078
310092,CAPITAL HEALTH REGIONAL MEDICAL CENTER,750 BRUNSWICK AVE,TRENTON,NJ,08638,MERCER,(609) 394-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,0,5,0,1,5,0,0,5,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2079
310025,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,29 EAST 29TH ST,BAYONNE,NJ,07002,HUDSON,(201) 858-5000,Acute Care Hospitals,Voluntary non-profit - Private,No,,2,0,6,0,0,6,0,0,7,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2080
310016,CAREPOINT HEALTH-CHRIST HOSPITAL,176 PALISADE AVE,JERSEY CITY,NJ,07306,HUDSON,(201) 795-8200,Acute Care Hospitals,Voluntary non-profit - Church,No,,2,0,5,0,0,3,2,0,6,1,8,8,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2081
140120,CARLE HEALTH PEKIN HOSPITAL,600 SOUTH 13TH STREET,PEKIN,IL,61554,TAZEWELL,(309) 347-1151,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,0,5,0,0,2,0,0,6,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Midwest,2082
320063,CARLSBAD MEDICAL CENTER,2430 WEST PIERCE STREET,CARLSBAD,NM,88220,EDDY,(575) 887-4570,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2,0,4,0,0,3,0,0,6,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2083
450730,CARROLLTON REGIONAL MEDICAL CENTER,4343 NORTH JOSEY LANE,CARROLLTON,TX,75010,DENTON,(972) 394-2255,Acute Care Hospitals,Proprietary,Yes,,2,0,5,0,0,4,0,0,4,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2084
200031,CARY MEDICAL CENTER,"163 VAN BUREN RD, SUITE 1",CARIBOU,ME,04736,AROOSTOOK,(207) 498-3111,Acute Care Hospitals,Government - Local,Yes,Y,2,0,4,0,0,3,0,0,7,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2085
181309,CASEY COUNTY HOSPITAL,187 WOLFORD AVENUE,LIBERTY,KY,42539,CASEY,(606) 787-6275,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,2,0,3,0,0,1,1,0,4,0,,5,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2086
050739,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,CA,90301,LOS ANGELES,(310) 673-4660,Acute Care Hospitals,Proprietary,No,,2,2,4,0,2,4,0,0,3,2,8,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2087
240088,CENTRACARE- RICE MEMORIAL HOSPITAL,301 BECKER AVE SW,WILLMAR,MN,56201,KANDIYOHI,(320) 235-4543,Acute Care Hospitals,Government - Local,Yes,Y,2,0,3,0,0,2,0,0,7,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Midwest,2088
100161,CENTRAL FLORIDA LAKE MONROE HOSPITAL,1401 W SEMINOLE BLVD,SANFORD,FL,32771,SEMINOLE,(407) 321-4500,Acute Care Hospitals,Proprietary,Yes,,2,1,6,0,1,6,0,0,6,2,8,8,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2089
470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,05641,WASHINGTON,(802) 371-4100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,5,0,0,3,1,0,8,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2090
310111,CENTRASTATE MEDICAL CENTER,901 WEST MAIN STREET,FREEHOLD,NJ,07728,MONMOUTH,(732) 294-7012,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,1,5,0,2,4,1,1,4,3,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2091
170175,CENTURA ST. CATHERINE-DODGE CITY,3001 AVENUE A,DODGE CITY,KS,67801,FORD,(620) 225-8400,Acute Care Hospitals,Proprietary,Yes,Y,2,0,4,0,0,2,0,0,5,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Midwest,2092
140043,CGH MEDICAL CENTER,100 EAST LEFEVRE ROAD,STERLING,IL,61081,WHITESIDE,(815) 625-0400,Acute Care Hospitals,Government - Local,Yes,Y,2,0,4,1,0,5,0,0,10,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Midwest,2093
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,PLATTSBURGH,NY,12901,CLINTON,(518) 562-7767,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,1,5,0,1,5,1,0,9,1,8,12,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2094
420043,CHEROKEE MEDICAL CENTER,1530 N LIMESTONE ST,GAFFNEY,SC,29340,CHEROKEE,(864) 487-4271,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,2,0,3,0,0,2,0,0,5,0,,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2095
350002,CHI ST ALEXIUS HEALTH,900 E BROADWAY,BISMARCK,ND,58501,BURLEIGH,(701) 530-7000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2,0,7,0,0,7,0,2,9,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Midwest,2096
050586,CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVE,CHINO,CA,91710,SAN BERNARDINO,(909) 627-6111,Acute Care Hospitals,Proprietary,Yes,,2,0,3,0,1,1,0,0,3,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2097
370100,CHOCTAW MEMORIAL HOSPITAL,1405 EAST KIRK ROAD,HUGO,OK,74743,CHOCTAW,(580) 317-9500,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,2,0,3,0,,,,0,5,0,,7,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2098
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,1311 EAST GENERAL CAVAZOS BLVD,KINGSVILLE,TX,78363,KLEBERG,(361) 595-1661,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,4,0,0,2,0,0,4,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2099
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,3330 MASONIC DRIVE,ALEXANDRIA,LA,71301,RAPIDES,(318) 487-1122,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,7,0,1,5,1,0,9,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2100
310009,CLARA MAASS MEDICAL CENTER,ONE CLARA MAASS DRIVE,BELLEVILLE,NJ,07109,ESSEX,(973) 450-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,6,0,1,7,0,0,6,2,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2101
390093,CLARION HOSPITAL,ONE HOSPITAL DRIVE,CLARION,PA,16214,CLARION,(814) 226-9500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,0,3,0,0,2,0,1,6,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2102
100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,200 SE HOSPITAL AVE,STUART,FL,34994,MARTIN,(772) 287-5200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,7,0,2,5,0,0,9,2,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2103
360175,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,WILMINGTON,OH,45177,CLINTON,(937) 382-9335,Acute Care Hospitals,Government - Local,No,Y,2,0,5,0,0,2,0,0,8,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Midwest,2104
050492,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,CA,93611,FRESNO,(559) 324-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,5,1,1,6,0,1,8,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2105
110089,"COFFEE REGIONAL MEDICAL CENTER, INC",1101 OCILLA ROAD,DOUGLAS,GA,31642,ATKINSON,(912) 384-1900,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2,0,4,1,1,3,0,0,6,2,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2106
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,Acute Care Hospitals,Proprietary,Yes,,2,0,3,0,0,4,0,0,5,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2107
420030,COLLETON MEDICAL CENTER,501 ROBERTSON BOULEVARD,WALTERBORO,SC,29488,COLLETON,(843) 782-2000,Acute Care Hospitals,Proprietary,Yes,Y,2,0,4,0,0,4,0,0,6,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2108
110105,COLQUITT REGIONAL MEDICAL CENTER,3131 SOUTH MAIN STREET,MOULTRIE,GA,31768,COLQUITT,(229) 985-3420,Acute Care Hospitals,Government - Hospital District or Authority,No,Y,2,0,5,0,2,5,0,0,6,2,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2109
330094,COLUMBIA MEMORIAL HOSPITAL,71 PROSPECT AVENUE,HUDSON,NY,12534,COLUMBIA,(518) 828-7601,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,0,4,0,0,5,1,0,9,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2110
390110,CONEMAUGH MEMORIAL MEDICAL CENTER,1086 FRANKLIN STREET,JOHNSTOWN,PA,15905,CAMBRIA,(814) 534-9000,Acute Care Hospitals,Proprietary,Yes,Y,2,0,7,0,1,5,0,0,7,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2111
420049,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526,HORRY,(843) 347-8037,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,5,1,1,7,0,0,9,1,8,12,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2112
440059,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,COOKEVILLE,TN,38501,PUTNAM,(931) 783-2000,Acute Care Hospitals,Government - Local,Yes,Y,2,0,7,0,1,6,0,0,9,2,8,12,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2113
310014,COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,08103,CAMDEN,(856) 342-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,6,1,0,7,1,0,10,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2114
230070,COVENANT MEDICAL CENTER,1447 N HARRISON,SAGINAW,MI,48602,SAGINAW,(989) 583-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,6,1,1,6,0,0,7,4,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Midwest,2115
450040,COVENANT MEDICAL CENTER,3615 19TH STREET,LUBBOCK,TX,79410,LUBBOCK,(806) 725-4431,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,0,5,2,4,3,0,2,7,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2116
161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,CRAWFORD,(712) 263-2500,Critical Access Hospitals,Government - Local,Yes,,2,0,4,0,,,,1,4,0,8,4,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Midwest,2117
010131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,MADISON,(256) 429-4000,Acute Care Hospitals,Proprietary,Yes,Y,2,0,6,0,1,5,1,1,6,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2118
330203,CROUSE HOSPITAL,736 IRVING AVENUE,SYRACUSE,NY,13210,ONONDAGA,(315) 470-7449,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,1,4,1,2,6,0,0,6,2,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2119
390180,CROZER CHESTER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,UPLAND,PA,19013,DELAWARE,(610) 447-2000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,2,0,6,0,3,2,1,0,9,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2120
010035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,(256) 737-2000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2,0,5,1,1,6,0,0,6,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2121
381322,CURRY GENERAL HOSPITAL,94220 FOURTH STREET,GOLD BEACH,OR,97444,CURRY,(541) 247-3000,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,2,0,4,0,0,1,0,0,4,0,,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2122
450688,DALLAS REGIONAL MEDICAL CENTER,1011 NORTH GALLOWAY AVENUE,MESQUITE,TX,75149,DALLAS,(214) 320-7000,Acute Care Hospitals,Proprietary,Yes,Y,2,0,5,0,1,4,0,0,4,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2123
180056,DEACONESS HENDERSON HOSPITAL,1305 N ELM ST,HENDERSON,KY,42420,HENDERSON,(270) 827-7700,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2,0,4,0,1,4,0,0,8,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2124
150082,DEACONESS HOSPITAL INC,600 MARY ST,EVANSVILLE,IN,47747,VANDERBURGH,(812) 450-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,0,5,2,4,3,0,0,10,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Midwest,2125
450124,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,601 E 15TH STREET,AUSTIN,TX,78701,TRAVIS,(512) 324-7000,Acute Care Hospitals,Voluntary non-profit - Private,No,,2,0,4,0,1,6,0,0,5,1,8,7,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2126
050243,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,92262,RIVERSIDE,(760) 323-6511,Acute Care Hospitals,Proprietary,Yes,Y,2,0,7,0,2,4,0,0,7,2,8,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2127
291311,DESERT VIEW HOSPITAL,360 SOUTH LOLA LANE,PAHRUMP,NV,89048,NYE,(775) 751-7500,Critical Access Hospitals,Proprietary,Yes,,2,0,3,0,,,,0,5,0,8,5,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2128
100175,DESOTO MEMORIAL HOSPITAL,900 N ROBERT AVE,ARCADIA,FL,34266,DE SOTO,(863) 494-3535,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,0,3,0,0,2,0,0,5,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2129
110177,DOCTORS HOSPITAL,3651 WHEELER ROAD,AUGUSTA,GA,30909,RICHMOND,(706) 651-6008,Acute Care Hospitals,Proprietary,Yes,Y,2,0,6,0,4,4,0,0,7,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2130
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,2,0,4,0,1,2,0,0,6,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2131
400118,"DOCTORS' CENTER HOSPITAL, INC","MARGINAL CARRETERA NO 2, KM 47.7",MANATI,PR,00674,MANATI,(787) 853-3322,Acute Care Hospitals,Proprietary,Yes,Y,2,,,,3,1,0,0,1,0,8,6,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Other,2132
340129,DUKE HEALTH LAKE NORMAN HOSPITAL,171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,IREDELL,(704) 660-4000,Acute Care Hospitals,Proprietary,Yes,Y,2,0,5,1,0,5,0,0,7,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2133
190176,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD,METAIRIE,LA,70006,JEFFERSON,(504) 988-5263,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,7,0,2,6,0,0,9,2,8,12,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2134
360080,EAST OHIO REGIONAL HOSPITAL,90 NORTH FOURTH STREET,MARTINS FERRY,OH,43935,BELMONT,(740) 633-1100,Acute Care Hospitals,Voluntary non-profit - Other,No,,2,0,3,0,1,1,0,0,6,0,8,7,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Midwest,2135
320006,EASTERN NEW MEXICO MEDICAL CENTER,405 W COUNTRY CLUB ROAD,ROSWELL,NM,88201,CHAVES,(575) 624-8722,Acute Care Hospitals,Proprietary,Yes,Y,2,0,5,0,0,4,0,0,7,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2136
340040,ECU HEALTH MEDICAL CENTER,2100 STANTONSBURG RD,GREENVILLE,NC,27834,PITT,(252) 847-4100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,7,0,3,5,0,1,6,4,8,12,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2137
340151,ECU HEALTH NORTH HOSPITAL,250 SMITH CHURCH ROAD,ROANOKE RAPIDS,NC,27870,HALIFAX,(252) 535-8005,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,4,0,0,6,0,0,7,2,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2138
300012,ELLIOT HOSPITAL,1 ELLIOT WAY,MANCHESTER,NH,03103,HILLSBOROUGH,(603) 669-5300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,6,0,2,4,2,0,8,2,8,12,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2139
330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,Acute Care Hospitals,Government - Local,Yes,Y,2,0,5,0,2,4,0,0,7,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2140
050179,EMANUEL MEDICAL CENTER,825 DELBON AVE,TURLOCK,CA,95382,STANISLAUS,(209) 667-4200,Acute Care Hospitals,Proprietary,Yes,Y,2,0,6,0,1,5,0,0,7,2,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2141
110226,EMORY HILLANDALE HOSPITAL,2801 DEKALB MEDICAL PARKWAY,LITHONIA,GA,30058,DE KALB,(404) 501-8040,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,2,0,2,0,1,4,0,0,5,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2142
110069,EMORY HOUSTON HOSPITAL WARNER ROBINS,1601 WATSON BOULEVARD,WARNER ROBINS,GA,31093,HOUSTON,(478) 922-4281,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,6,0,0,7,0,0,9,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2143
110078,EMORY UNIVERSITY HOSPITAL MIDTOWN,"550 PEACHTREE STREET,  NE",ATLANTA,GA,30308,FULTON,(404) 686-2450,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,7,0,2,6,0,1,9,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2144
050158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,LOS ANGELES,(818) 995-5000,Acute Care Hospitals,Proprietary,No,,2,1,1,0,1,2,0,0,3,0,8,7,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2145
050039,ENLOE HEALTH,1531 ESPLANADE,CHICO,CA,95926,BUTTE,(530) 332-7300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,1,6,0,2,5,0,0,7,4,8,12,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,West,2146
180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,217 SOUTH THIRD STREET,DANVILLE,KY,40422,BOYLE,(859) 239-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,5,1,2,4,0,0,9,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2147
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,2,0,4,0,2,4,1,0,8,1,8,8,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2148
010148,EVERGREEN MEDICAL CENTER,101 CRESTVIEW AVENUE,EVERGREEN,AL,36401,CONECUH,(251) 578-2480,Acute Care Hospitals,Proprietary,Yes,,2,0,3,0,,,,0,5,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2149
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,0,5,0,0,5,1,0,4,2,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Northeast,2150
360072,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,LANCASTER,OH,43130,FAIRFIELD,(740) 687-8000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2,0,7,0,1,5,1,0,10,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Midwest,2151
010045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,2,0,3,0,0,2,0,0,5,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,South,2152
141324,FERRELL HOSPITAL COMMUNITY FOUNDATIONS,1201 PINE STREET,ELDORADO,IL,62930,SALINE,(618) 273-3361,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,2,0,2,1,0,2,0,0,5,0,,4,2026-03-23 12:39:10.010006+00:00,2026,2 Stars (Below Average),Needs Improvement,Midwest,2153
